"","SERNO","EST_WT","FEMALE","NEMPSIZE","DISABGRP","ETHNIC","EO","GROSSWT","STRATA","SAMPFRAC"
"1077",1077,1.28742793461233,26.0869565217391,"10-24","none",8.69565217391304,1,150.601737430828,16,0.0271659520382396
"1078",1078,0.718280708023249,99.1869918699187,"100-199","none",0,1,84.0235943955339,25,0.0162259740400225
"1079",1079,0.0837916746240899,14.9764150943396,"500+","under 3%",6.72169811320755,1,9.8018471103211,34,0.109039200763747
"1080",1080,1.07314842675729,22.8571428571429,"25-49","none",5.71428571428571,1,125.535583969967,35,0.00960117935381334
"1081",1081,1.12865127007634,35.7142857142857,"25-49","none",2.38095238095238,0,132.028238363641,42,0.00753854006431771
"1082",1082,0.165401651118795,75.2100840336134,"200-499","none",0.420168067226891,1,19.3484818549622,22,0.0678528773597605
"1083",1083,0.153402920208538,56.4356435643564,"100-199","3%+",24.7524752475248,1,17.944885060557,7,0.0660441576372327
"1084",1084,0.419296780461778,41.4814814814815,"100-199","none",3.7037037037037,1,49.0488220264623,36,0.0288290343078592
"1085",1085,0.141728234012155,29.9435028248588,"500+","3%+",1.27118644067797,0,16.5791946185017,64,0.0787874970446767
"1086",1086,0.50262473838937,35,"100-199","under 3%",9.16666666666667,0,58.7964241275749,13,0.0206154527415511
"1087",1087,0.290305676317893,66.5529010238908,"200-499","under 3%",18.4300341296928,1,33.9596012049181,52,0.0395070592012929
"1088",1088,1.67319266412612,24.390243902439,"25-49","none",0,0,195.728021351181,37,0.00711468056360617
"1089",1089,0.0837916746240899,58.3401807723911,"500+","under 3%",8.29909613804437,1,9.8018471103211,41,0.153122454904394
"1090",1090,0.718280708023249,56.6666666666667,"50-99","none",11.6666666666667,1,84.0235943955339,70,0.0151327261937494
"1091",1091,0.141728234012155,8.28571428571429,"200-499","none",0.857142857142857,1,16.5791946185017,64,0.0787874970446767
"1092",1092,0.263844310853094,82.8125,"50-99","3%+",34.375,1,30.8641831961495,29,0.070312360811053
"1093",1093,1.07314842675729,14.2857142857143,"25-49","none",0,1,125.535583969967,35,0.00960117935381334
"1094",1094,1.12865127007634,7.5,"25-49","3%+",0,0,132.028238363641,42,0.00753854006431771
"1095",1095,0.165401651118795,63.1284916201117,"100-199","none",0,1,19.3484818549622,22,0.0678528773597605
"1096",1096,0.290305676317893,18.141592920354,"200-499","3%+",0,0,33.9596012049181,52,0.0395070592012929
"1097",1097,6.01691172848781,75,"10-24","none",0,1,703.850938694329,20,0.00176686901269449
"1098",1098,0.141728234012155,50.0749625187406,"500+","under 3%",0.449775112443778,1,16.5791946185017,64,0.0787874970446767
"1099",1099,0.218401827645405,8.19672131147541,"100-199","none",1.63934426229508,1,25.5483773632507,71,0.0505083029706798
"1100",1100,0.892390757821409,10.0917431192661,"100-199","under 3%",3.6697247706422,1,104.390774024634,65,0.0100069779653621
"1101",1101,0.458132766641747,16.4473684210526,"100-199","under 3%",0,1,53.5918079570139,28,0.0152474354483935
"1102",1102,0.50262473838937,50,"100-199","none",0.909090909090909,1,58.7964241275749,13,0.0206154527415511
"1103",1103,0.263844310853094,7.95454545454545,"50-99","none",0,1,30.8641831961495,8,0.0667155112406435
"1104",1104,1.15441523964318,84.6153846153846,"25-49","none",0,1,135.042075857427,14,0.00764436506295462
"1105",1105,1.15441523964318,50,"50-99","none",0,1,135.042075857427,14,0.00764436506295462
"1106",1106,0.84537817037576,23.9130434782609,"25-49","none",4.34782608695652,0,98.8912993277724,30,0.0110481515839893
"1107",1107,1.24817577066449,94.7368421052632,"10-24","none",0,1,146.010067536509,54,0.00700256416632904
"1108",1108,1.89017711435322,9.09090909090909,"25-49","none",0,0,221.110595646118,66,0.00498861189357964
"1109",1109,0.666068356108325,50,"100-199","under 3%",0,1,77.9158576420161,49,0.0161986580425173
"1110",1110,1.51947713128357,91.1764705882353,"25-49","none",0,1,177.746567248925,61,0.00677928528601078
"1111",1111,4.62280196995626,11.1111111111111,"10-24","none",0,1,540.769692622606,69,0.00306306768365085
"1112",1112,0.0346126068567274,6.69291338582677,"200-499","none",0,1,4.04894020821677,58,0.204786685201212
"1113",1113,0.0837916746240899,11.7088607594937,"200-499","under 3%",0.949367088607595,1,9.8018471103211,38,0.148499982783503
"1114",1114,1.24817577066449,97.3684210526316,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1115",1115,0.0813686246310571,59.9801390268123,"500+","under 3%",4.96524329692155,1,9.51840170027385,41,0.153122454904394
"1116",1116,0.290305676317893,6.71140939597315,"200-499","under 3%",2.68456375838926,1,33.9596012049181,52,0.0395070592012929
"1117",1117,0.666068356108325,40.2234636871508,"100-199","none",1.11731843575419,0,77.9158576420161,49,0.0161986580425173
"1118",1118,0.0866417530020398,81.6884661117717,"500+",NA,0.297265160523187,1,10.1352457759812,68,0.135911559128669
"1119",1119,0.666068356108325,5.35714285714286,"50-99","none",1.78571428571429,1,77.9158576420161,49,0.0161986580425173
"1120",1120,1.24817577066449,79.4117647058823,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1121",1121,0.218401827645405,20,"100-199","under 3%",3.24324324324324,1,25.5483773632507,71,0.0505083029706798
"1122",1122,0.0179024905366126,64.9994822408616,"500+","none",16.6683925304615,1,2.09421133926589,10,0.137892762595973
"1123",1123,0.0209852878630773,14.9748743718593,"500+","under 3%",1.70854271356784,1,2.45483318149157,11,0.610282116379497
"1124",1124,7.41406581764235,50,"10-24","none",9.09090909090909,1,867.288306820583,57,0.0015277416308171
"1125",1125,7.04578455260305,100,"10-24","none",20,1,824.207217085768,53,0.0016595032120847
"1126",1126,0.217475531696351,33.2965821389195,"500+","under 3%",3.30760749724366,1,25.4400204016281,52,0.0395070592012929
"1127",1127,0.665487665857024,47.7272727272727,"25-49","none",22.7272727272727,0,77.8479292101373,47,0.0196276151888675
"1128",1128,0.892390757821409,64.8351648351648,"50-99","under 3%",3.2967032967033,0,104.390774024634,65,0.0100069779653621
"1129",1129,0.405772964770805,14.5833333333333,"50-99","none",0,1,47.4668226888697,16,0.0271659520382396
"1130",1130,0.165401651118795,31.578947368421,"200-499","under 3%",2.30263157894737,1,19.3484818549622,22,0.0678528773597605
"1131",1131,0.0592626588555976,NA,"500+",NA,NA,1,6.93247299400175,6,0.14468074108807
"1132",1132,0.153402920208538,69.9186991869919,"200-499","under 3%",0.813008130081301,1,17.944885060557,27,0.0685301945915056
"1133",1133,0.153402920208538,98.7951807228916,"200-499","none",0,1,17.944885060557,29,0.070312360811053
"1134",1134,0.0837916746240899,83.3093525179856,"500+","under 3%",10,1,9.8018471103211,38,0.148499982783503
"1135",1135,0.114172678810911,28.3369803063457,"500+","under 3%",0,1,13.3557796392174,64,0.0787874970446767
"1136",1136,6.82178250141247,100,"10-24","none",0,0,798.003732455361,31,0.00203687213623926
"1137",1137,0.718280708023249,46.3235294117647,"100-199","none",0.735294117647059,1,84.0235943955339,70,0.0151327261937494
"1138",1138,7.04578455260305,85.7142857142857,"10-24","none",0,0,824.207217085768,53,0.0016595032120847
"1139",1139,0.323353928809071,11.9565217391304,"50-99","none",NA,0,37.8255451621796,56,0.0370919899201984
"1140",1140,0.794752899160812,84.0909090909091,"25-49","none",18.1818181818182,1,92.9692173238785,39,0.0163253230707967
"1141",1141,0.0837916746240899,54.9413735343384,"500+","under 3%",18.2579564489112,1,9.8018471103211,41,0.153122454904394
"1142",1142,0.718280708023249,76.25,"50-99","under 3%",11.25,1,84.0235943955339,25,0.0162259740400225
"1143",1143,0.419296780461778,71.6666666666667,"200-499","none",58.3333333333333,1,49.0488220264623,36,0.0288290343078592
"1144",1144,6.26959469551156,42.8571428571429,"10-24","none",0,0,733.409481607577,43,0.00195169528821626
"1145",1145,0.0520978037914767,1.72413793103448,"200-499",NA,NA,1,6.09433705482656,23,0.248883905761701
"1146",1146,0.0675631766641537,51.6733987305251,"500+","3%+",1.6733987305251,1,7.90345736519336,41,0.153122454904394
"1147",1147,0.0837916746240899,44.9411764705882,"200-499","none",11.7647058823529,1,9.8018471103211,38,0.148499982783503
"1148",1148,0.290305676317893,64.9350649350649,"200-499",NA,NA,1,33.9596012049181,52,0.0395070592012929
"1149",1149,0.183889725772449,43.1818181818182,"100-199","none",3.03030303030303,1,21.5111941045062,13,0.0206154527415511
"1150",1150,0.419296780461778,45,"50-99","none",12.5,1,49.0488220264623,36,0.0288290343078592
"1151",1151,0.0675631766641537,43.3235663457514,"500+","under 3%",1.67434072833822,1,7.90345736519336,41,0.153122454904394
"1152",1152,0.955153835129009,59.4202898550725,"50-99","under 3%",0,1,111.732721666835,26,0.0125989030547696
"1153",1153,0.263844310853094,48.8888888888889,"50-99","none",2.22222222222222,1,30.8641831961495,32,0.0685430440418214
"1154",1154,0.419296780461778,73.7864077669903,"100-199","none",0.970873786407767,0,49.0488220264623,36,0.0288290343078592
"1155",1155,0.666068356108325,10.3225806451613,"100-199","none",6.45161290322581,1,77.9158576420161,49,0.0161986580425173
"1156",1156,0.153402920208538,NA,"200-499",NA,NA,0,17.944885060557,27,0.0685301945915056
"1157",1157,0.718280708023249,73.8636363636364,"50-99","none",1.13636363636364,1,84.0235943955339,70,0.0151327261937494
"1158",1158,0.0813686246310571,45,"500+","under 3%",16.6826923076923,1,9.51840170027385,41,0.153122454904394
"1159",1159,0.892390757821409,76.5625,"50-99","under 3%",9.375,0,104.390774024634,65,0.0100069779653621
"1160",1160,0.290305676317893,26.7307692307692,"500+","under 3%",43.2692307692308,1,33.9596012049181,52,0.0395070592012929
"1161",1161,1.51947713128357,95.6521739130435,"10-24","none",21.7391304347826,1,177.746567248925,61,0.00677928528601078
"1162",1162,1.30650184242575,83.3333333333333,"10-24","none",12.5,1,152.832979723361,45,0.00887901532258706
"1163",1163,0.290305676317893,56.7391304347826,"200-499",NA,18.2608695652174,1,33.9596012049181,52,0.0395070592012929
"1164",1164,0.141728234012155,10.0346020761246,"500+","3%+",63.3217993079585,0,16.5791946185017,64,0.0787874970446767
"1165",1165,1.67319266412612,20.5882352941176,"25-49","none",0,0,195.728021351181,37,0.00711468056360617
"1166",1166,0.09759844720615,43.1818181818182,"200-499",NA,NA,0,11.4169463972546,60,0.102020278469018
"1167",1167,1.67319266412612,60,"10-24","none",5,1,195.728021351181,37,0.00711468056360617
"1168",1168,0.419296780461778,58.4615384615385,"100-199","none",0,1,49.0488220264623,9,0.0277592553305859
"1169",1169,0.141728234012155,50,"500+","under 3%",NA,1,16.5791946185017,64,0.0787874970446767
"1170",1170,1.51947713128357,90,"25-49","none",0,1,177.746567248925,61,0.00677928528601078
"1171",1171,0.0837916746240899,36.685552407932,"500+","under 3%",1.69971671388102,1,9.8018471103211,38,0.148499982783503
"1172",1172,0.263844310853094,54.8387096774194,"50-99","under 3%",1.61290322580645,0,30.8641831961495,29,0.070312360811053
"1173",1173,1.24817577066449,86.6666666666667,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1174",1174,0.172910031304341,48.3420593368237,"500+","under 3%",0,1,20.2268029406197,26,0.0125989030547696
"1175",1175,0.0825735353553737,63.375,"500+","under 3%",5,0,9.65935067586506,10,0.137892762595973
"1176",1176,0.718280708023249,94.6666666666667,"50-99","under 3%",0,1,84.0235943955339,25,0.0162259740400225
"1177",1177,1.24817577066449,84.4444444444444,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1178",1178,0.665487665857024,71.6666666666667,"50-99","none",0,1,77.8479292101373,47,0.0196276151888675
"1179",1179,0.153402920208538,18.2692307692308,"200-499","under 3%",0,1,17.944885060557,7,0.0660441576372327
"1180",1180,0.666068356108325,56.5573770491803,"100-199","none",0,0,77.9158576420161,49,0.0161986580425173
"1181",1181,1.67319266412612,12,"25-49","none",0,1,195.728021351181,37,0.00711468056360617
"1182",1182,0.263844310853094,18.2926829268293,"50-99","under 3%",0,1,30.8641831961495,38,0.148499982783503
"1183",1183,1.51947713128357,82.9268292682927,"25-49","none",2.4390243902439,1,177.746567248925,61,0.00677928528601078
"1184",1184,0.419296780461778,2.80373831775701,"100-199","under 3%",0,1,49.0488220264623,3,0.031385858661507
"1185",1185,0.134974845120406,25.1256281407035,"100-199","3%+",11.5577889447236,1,15.7891914864431,46,0.0882505916647048
"1186",1186,0.262067735809091,40.4761904761905,"50-99","under 3%",26.1904761904762,1,30.6563616310663,67,0.0337504065735111
"1187",1187,0.415638623840005,75.8620689655172,"25-49","none",6.89655172413793,1,48.6208953610377,56,0.0370919899201984
"1188",1188,0.0675631766641537,63.3333333333333,"500+","under 3%",13.3333333333333,1,7.90345736519336,41,0.153122454904394
"1189",1189,0.14118307563468,60.2649006622517,"100-199","under 3%",5.96026490066225,1,16.5154226615513,4,0.075391715169125
"1190",1190,1.12865127007634,83.0188679245283,"50-99","none",3.77358490566038,1,132.028238363641,42,0.00753854006431771
"1191",1191,4.74032608814087,93.75,"10-24","none",12.5,1,554.51751952055,1,0.00299709786995824
"1192",1192,0.354504159257301,74.9529190207156,"500+","under 3%",0.753295668549906,1,41.46946083369,49,0.0161986580425173
"1193",1193,0.290305676317893,59.8540145985401,"200-499","under 3%",0.72992700729927,1,33.9596012049181,52,0.0395070592012929
"1194",1194,0.794752899160812,85.4368932038835,"100-199",NA,NA,1,92.9692173238785,39,0.0163253230707967
"1195",1195,0.384390401084471,70.0507614213198,"100-199","none",0.50761421319797,1,44.9655166698599,5,0.0293788467561389
"1196",1196,0.153402920208538,81.786941580756,"200-499","3%+",0,1,17.944885060557,32,0.0685430440418214
"1197",1197,0.0346126068567274,8.30860534124629,"200-499","under 3%",2.07715133531157,1,4.04894020821677,58,0.204786685201212
"1198",1198,0.794752899160812,16.6666666666667,"50-99","none",0,1,92.9692173238785,39,0.0163253230707967
"1199",1199,0.0699125622596829,65.0507328072153,"500+","under 3%",3.38218714768884,1,8.17828560456057,6,0.14468074108807
"1200",1200,0.311149180283242,43.3252199962554,"500+","under 3%",6.66541846096237,1,36.3978486803181,49,0.0161986580425173
"1201",1201,0.294925358045042,69.6969696969697,"25-49","3%+",0,1,34.5000058953723,10,0.137892762595973
"1202",1202,0.0868747496440631,20,"100-199","under 3%",1.6,0,10.1625014367921,44,0.11822539218263
"1203",1203,1.24817577066449,82.9268292682927,"25-49","none",2.4390243902439,1,146.010067536509,54,0.00700256416632904
"1204",1204,0.419296780461778,53.1914893617021,"50-99","none",0,1,49.0488220264623,9,0.0277592553305859
"1205",1205,6.01691172848781,100,"10-24","none",0,1,703.850938694329,20,0.00176686901269449
"1206",1206,0.307921568243166,100,"50-99","under 3%",0,1,36.020286590884,19,0.0295446803152804
"1207",1207,0.666068356108325,4.76190476190476,"100-199","none",0,1,77.9158576420161,49,0.0161986580425173
"1208",1208,0.794752899160812,70.5882352941177,"50-99","under 3%",0,1,92.9692173238785,39,0.0163253230707967
"1209",1209,0.405772964770805,6.81818181818182,"50-99","under 3%",1.13636363636364,1,47.4668226888697,16,0.0271659520382396
"1210",1210,6.01691172848781,76.9230769230769,"10-24","none",0,1,703.850938694329,20,0.00176686901269449
"1211",1211,0.307921568243166,98.3783783783784,"100-199","none",1.62162162162162,1,36.020286590884,19,0.0295446803152804
"1212",1212,0.718280708023249,55.2631578947368,"50-99","under 3%",0,1,84.0235943955339,70,0.0151327261937494
"1213",1213,1.67319266412612,27.0833333333333,"25-49","none",0,0,195.728021351181,37,0.00711468056360617
"1214",1214,0.419296780461778,29.9145299145299,"100-199","none",2.56410256410256,0,49.0488220264623,36,0.0288290343078592
"1215",1215,0.323353928809071,81.5384615384615,"100-199","under 3%",2.30769230769231,1,37.8255451621796,56,0.0370919899201984
"1216",1216,0.419296780461778,2.5,"100-199","none",0,1,49.0488220264623,3,0.031385858661507
"1217",1217,0.384390401084471,46.8292682926829,"200-499","under 3%",1.95121951219512,1,44.9655166698599,5,0.0293788467561389
"1218",1218,0.419296780461778,51.6556291390729,"100-199","under 3%",3.3112582781457,1,49.0488220264623,36,0.0288290343078592
"1219",1219,0.0520978037914767,6.68693009118541,"500+","3%+",1.67173252279635,1,6.09433705482656,23,0.248883905761701
"1220",1220,0.419296780461778,38.3720930232558,"50-99","under 3%",6.97674418604651,1,49.0488220264623,9,0.0277592553305859
"1221",1221,0.165401651118795,65.0666666666667,"200-499","under 3%",2.93333333333333,1,19.3484818549622,22,0.0678528773597605
"1222",1222,0.219265469996613,48.3091787439614,"200-499","under 3%",1.44927536231884,0,25.6494051840039,48,0.0447424704134204
"1223",1223,0.718280708023249,95.4545454545455,"50-99","none",3.03030303030303,1,84.0235943955339,25,0.0162259740400225
"1224",1224,1.67319266412612,31.578947368421,"50-99","none",2.10526315789474,0,195.728021351181,37,0.00711468056360617
"1225",1225,7.04578455260305,27.2727272727273,"10-24","none",0,0,824.207217085768,63,0.00193498265138828
"1226",1226,0.349884006016264,50,"200-499","3%+",NA,1,40.9290009861209,45,0.00887901532258706
"1227",1227,0.794752899160812,22.0779220779221,"50-99","none",0,0,92.9692173238785,39,0.0163253230707967
"1228",1228,0.153402920208538,71.689497716895,"200-499","under 3%",0.91324200913242,1,17.944885060557,32,0.0685430440418214
"1229",1229,0.50262473838937,70.4918032786885,"50-99","none",3.27868852459016,1,58.7964241275749,13,0.0206154527415511
"1230",1230,0.290305676317893,4.86725663716814,"200-499","under 3%",1.76991150442478,0,33.9596012049181,52,0.0395070592012929
"1231",1231,7.04578455260305,0,"10-24","none",0,0,824.207217085768,63,0.00193498265138828
"1232",1232,0.419296780461778,70.2380952380952,"100-199","under 3%",0,1,49.0488220264623,3,0.031385858661507
"1233",1233,0.794752899160812,70.7692307692308,"50-99","none",0,1,92.9692173238785,39,0.0163253230707967
"1234",1234,5.30629580622797,43.75,"10-24","none",0,1,620.723961516714,59,0.0020107635442453
"1235",1235,0.794752899160812,74.6987951807229,"50-99","none",1.20481927710843,1,92.9692173238785,39,0.0163253230707967
"1236",1236,0.419296780461778,68.2539682539683,"100-199","none",1.58730158730159,1,49.0488220264623,9,0.0277592553305859
"1237",1237,0.307921568243166,93.3333333333333,"50-99","under 3%",0,1,36.020286590884,19,0.0295446803152804
"1238",1238,1.26093489429208,37.5,"25-49","under 3%",2.08333333333333,1,147.5026141364,21,0.00836911812572894
"1239",1239,0.0699125622596829,41.7095777548919,"500+","under 3%",1.64778578784758,1,8.17828560456057,6,0.14468074108807
"1240",1240,0.666068356108325,56.5656565656566,"100-199","under 3%",0,0,77.9158576420161,49,0.0161986580425173
"1241",1241,1.26093489429208,15.3846153846154,"25-49","none",2.56410256410256,1,147.5026141364,21,0.00836911812572894
"1242",1242,2.14708100248896,53.3333333333333,"10-24","none",0,1,251.16289672317,7,0.0660441576372327
"1243",1243,0.384390401084471,89.8876404494382,"100-199","under 3%",0,1,44.9655166698599,5,0.0293788467561389
"1244",1244,0.0699125622596829,69.9792960662526,"200-499","under 3%",2.0703933747412,1,8.17828560456057,6,0.14468074108807
"1245",1245,0.165401651118795,78.2142857142857,"200-499","under 3%",2.14285714285714,1,19.3484818549622,22,0.0678528773597605
"1246",1246,0.0855840010181353,50,"500+","under 3%",0.234131113423517,1,10.0115112489726,6,0.14468074108807
"1247",1247,0.666068356108325,16.6666666666667,"50-99","none",0,0,77.9158576420161,49,0.0161986580425173
"1248",1248,0.419296780461778,60.3960396039604,"100-199","none",0.99009900990099,1,49.0488220264623,36,0.0288290343078592
"1249",1249,1.89017711435322,2.56410256410256,"25-49","none",0,1,221.110595646118,66,0.00498861189357964
"1250",1250,0.0837916746240899,71.7171717171717,"500+","none",3.31890331890332,1,9.8018471103211,68,0.135911559128669
"1251",1251,1.24817577066449,58.3333333333333,"25-49","3%+",0,0,146.010067536509,54,0.00700256416632904
"1252",1252,0.955153835129009,88.8888888888889,"25-49","3%+",3.7037037037037,1,111.732721666835,26,0.0125989030547696
"1253",1253,7.04578455260305,100,"10-24","none",8.33333333333333,1,824.207217085768,63,0.00193498265138828
"1254",1254,0.0813686246310571,60.0429645542428,"500+","under 3%",3.3297529538131,1,9.51840170027385,41,0.153122454904394
"1255",1255,0.0169768381578869,15.0537634408602,"500+","under 3%",0.17921146953405,1,1.98592966170927,11,0.610282116379497
"1256",1256,0.290305676317893,13.5483870967742,"100-199","none",0.645161290322581,1,33.9596012049181,52,0.0395070592012929
"1257",1257,0.666068356108325,28.2352941176471,"100-199","none",0.588235294117647,1,77.9158576420161,49,0.0161986580425173
"1258",1258,0.165401651118795,93.3014354066986,"200-499","under 3%",1.19617224880383,1,19.3484818549622,22,0.0678528773597605
"1259",1259,1.12865127007634,43.75,"25-49","none",0,0,132.028238363641,42,0.00753854006431771
"1260",1260,7.04578455260305,95.8333333333333,"10-24","none",8.33333333333333,1,824.207217085768,53,0.0016595032120847
"1261",1261,0.50262473838937,62.9032258064516,"50-99","3%+",1.61290322580645,1,58.7964241275749,13,0.0206154527415511
"1262",1262,0.0837916746240899,0,"500+","under 3%",3.38164251207729,1,9.8018471103211,34,0.109039200763747
"1263",1263,0.955153835129009,57.6923076923077,"25-49","3%+",0,1,111.732721666835,26,0.0125989030547696
"1264",1264,1.24817577066449,89.1891891891892,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1265",1265,7.04578455260305,66.6666666666667,"10-24","none",0,1,824.207217085768,53,0.0016595032120847
"1266",1266,0.413063494086528,50.2890173410405,"100-199","under 3%",0,1,48.3196598475328,45,0.00887901532258706
"1267",1267,0.11250626112217,1.58013544018059,"200-499","under 3%",1.12866817155756,1,13.1608441461597,60,0.102020278469018
"1268",1268,0.290305676317893,53.4296028880866,"200-499","none",1.08303249097473,1,33.9596012049181,52,0.0395070592012929
"1269",1269,1.24817577066449,95,"10-24","none",0,1,146.010067536509,54,0.00700256416632904
"1270",1270,0.892390757821409,18.3908045977011,"50-99","none",0,0,104.390774024634,65,0.0100069779653621
"1271",1271,0.0837916746240899,79.9539170506912,"200-499","none",2.53456221198157,1,9.8018471103211,68,0.135911559128669
"1272",1272,1.67319266412612,65.625,"25-49","none",0,1,195.728021351181,37,0.00711468056360617
"1273",1273,1.89017711435322,44.8275862068966,"25-49","3%+",0,0,221.110595646118,66,0.00498861189357964
"1274",1274,0.219265469996613,73.224043715847,"100-199","none",3.27868852459016,0,25.6494051840039,48,0.0447424704134204
"1275",1275,0.0837916746240899,55,"200-499","under 3%",2.38095238095238,1,9.8018471103211,68,0.135911559128669
"1276",1276,0.666068356108325,1.81818181818182,"100-199","none",0,1,77.9158576420161,49,0.0161986580425173
"1277",1277,1.12865127007634,66.6666666666667,"25-49","none",7.40740740740741,1,132.028238363641,42,0.00753854006431771
"1278",1278,0.219265469996613,56.7796610169492,"100-199",NA,8.47457627118644,1,25.6494051840039,48,0.0447424704134204
"1279",1279,0.153402920208538,18.2692307692308,"200-499","under 3%",5.04807692307692,1,17.944885060557,8,0.0667155112406435
"1280",1280,10.6948585549827,14.2857142857143,"10-24","none",0,0,1251.07140885703,24,0.00097430456720994
"1281",1281,0.718280708023249,29.7872340425532,"25-49","none",10.6382978723404,1,84.0235943955339,28,0.0152474354483935
"1282",1282,0.0837916746240899,81.6377171215881,"200-499","under 3%",4.96277915632754,1,9.8018471103211,68,0.135911559128669
"1283",1283,0.794752899160812,80.2631578947368,"50-99","under 3%",0,1,92.9692173238785,39,0.0163253230707967
"1284",1284,5.30629580622797,35.4838709677419,"25-49","none",0,1,620.723961516714,59,0.0020107635442453
"1285",1285,1.24817577066449,84,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1286",1286,0.0169768381578869,41.5879017013233,"500+","under 3%",3.40264650283554,1,1.98592966170927,11,0.610282116379497
"1287",1287,0.153402920208538,53.1496062992126,"200-499","under 3%",6.69291338582677,1,17.944885060557,7,0.0660441576372327
"1288",1288,1.51947713128357,47.6923076923077,"50-99","none",1.53846153846154,1,177.746567248925,61,0.00677928528601078
"1289",1289,1.51947713128357,80,"25-49","none",0,1,177.746567248925,61,0.00677928528601078
"1290",1290,0.0571843481474326,28.393351800554,"500+","under 3%",21.606648199446,1,6.68935476178396,62,0.209658000915172
"1291",1291,2.25587484161758,0,"10-24","none",0,1,263.889466307411,8,0.0667155112406435
"1292",1292,0.146822421210452,51.9230769230769,"100-199","none",3.84615384615385,1,17.1751063757625,18,0.0856239473833312
"1293",1293,0.323353928809071,83.5748792270531,"200-499","none",18.3574879227053,1,37.8255451621796,56,0.0370919899201984
"1294",1294,1.24817577066449,72.4137931034483,"25-49","none",0,1,146.010067536509,54,0.00700256416632904
"1295",1295,0.290305676317893,31.7673378076063,"200-499","3%+",4.92170022371365,1,33.9596012049181,52,0.0395070592012929
"1296",1296,0.718280708023249,7.84313725490196,"50-99","under 3%",0,0,84.0235943955339,28,0.0152474354483935
"1297",1297,0.218401827645405,46.9387755102041,"100-199",NA,26.530612244898,1,25.5483773632507,71,0.0505083029706798
"1298",1298,7.04578455260305,80,"10-24","none",40,1,824.207217085768,53,0.0016595032120847
"1299",1299,1.26093489429208,58.974358974359,"25-49","none",2.56410256410256,1,147.5026141364,21,0.00836911812572894
"1300",1300,10.6948585549827,47.6190476190476,"10-24","3%+",19.047619047619,0,1251.07140885703,24,0.00097430456720994
"1301",1301,0.141728234012155,3.4324942791762,"200-499",NA,40.045766590389,0,16.5791946185017,64,0.0787874970446767
"1302",1302,0.419296780461778,82.03125,"100-199","none",0.78125,1,49.0488220264623,36,0.0288290343078592
"1303",1303,1.82515841520254,70,"10-24","none",0,0,213.504788133068,47,0.0196276151888675
"1304",1304,0.419296780461778,71.7821782178218,"200-499","under 3%",4.45544554455446,1,49.0488220264623,9,0.0277592553305859
"1305",1305,0.666068356108325,16.6666666666667,"50-99","none",0,1,77.9158576420161,49,0.0161986580425173
"1306",1306,0.153402920208538,57,"100-199","none",2,1,17.944885060557,7,0.0660441576372327
"1307",1307,0.153402920208538,71.4285714285714,"100-199","under 3%",8.92857142857143,1,17.944885060557,29,0.070312360811053
"1308",1308,0.0837916746240899,48.4444444444444,"200-499","under 3%",3.33333333333333,1,9.8018471103211,38,0.148499982783503
"1309",1309,0.153402920208538,50,"200-499","none",2.99145299145299,1,17.944885060557,32,0.0685430440418214
"1310",1310,1.67319266412612,45.4545454545455,"10-24","none",0,0,195.728021351181,37,0.00711468056360617
"1311",1311,7.04578455260305,75,"10-24",NA,NA,0,824.207217085768,63,0.00193498265138828
"1312",1312,0.718280708023249,93.6170212765958,"25-49","none",4.25531914893617,1,84.0235943955339,25,0.0162259740400225
"1313",1313,0.718280708023249,68.1818181818182,"50-99","none",3.03030303030303,1,84.0235943955339,40,0.0134516802663647
"1314",1314,0.141728234012155,33.3333333333333,"500+","under 3%",3.35497835497836,1,16.5791946185017,64,0.0787874970446767
"1315",1315,0.794752899160812,52.1739130434783,"25-49","none",2.17391304347826,0,92.9692173238785,39,0.0163253230707967
"1316",1316,0.153402920208538,19.7860962566845,"100-199",NA,NA,0,17.944885060557,7,0.0660441576372327
"1317",1317,1.24817577066449,78.9473684210526,"25-49","none",5.26315789473684,1,146.010067536509,54,0.00700256416632904
"1318",1318,0.419296780461778,56.7164179104478,"100-199","under 3%",4.47761194029851,1,49.0488220264623,36,0.0288290343078592
"1319",1319,0.419296780461778,45.4545454545455,"50-99","under 3%",4.04040404040404,0,49.0488220264623,36,0.0288290343078592
"1320",1320,0.164574357544356,44.9392712550607,"200-499","under 3%",NA,1,19.2517060694396,51,0.014184648041484
"1321",1321,0.341946945000445,77,"100-199","none",1,1,40.0005333438238,13,0.0206154527415511
"1322",1322,0.419296780461778,59.7222222222222,"100-199","none",2.08333333333333,1,49.0488220264623,9,0.0277592553305859
"1323",1323,0.419296780461778,51.4084507042254,"100-199","under 3%",2.8169014084507,0,49.0488220264623,9,0.0277592553305859
"1324",1324,0.718280708023249,36,"50-99","under 3%",0,0,84.0235943955339,40,0.0134516802663647
